date,store_id,product_id,units_demanded,units_sold,units_received,units_in_stock_eod,stockout_flag,promotion_flag
2025-10-15,S05,P018,7,7,0,46,0,0
2025-10-16,S05,P018,5,5,0,41,0,0
2025-10-17,S05,P018,11,11,0,30,0,0
2025-10-18,S05,P018,13,13,0,17,0,0
2025-10-19,S05,P018,10,10,121,128,0,0
2025-10-20,S05,P018,5,5,0,123,0,0
2025-10-21,S05,P018,4,4,0,119,0,0
2025-10-22,S05,P018,8,8,0,111,0,0
2025-10-23,S05,P018,14,14,0,97,0,0
2025-10-24,S05,P018,13,13,0,84,0,0
2025-10-25,S05,P018,19,19,0,65,0,1
2025-10-26,S05,P018,7,7,0,58,0,0
2025-10-27,S05,P018,4,4,0,54,0,0
2025-10-28,S05,P018,5,5,0,49,0,0
2025-10-29,S05,P018,10,10,0,39,0,1
2025-10-30,S05,P018,6,6,0,33,0,0
2025-10-31,S05,P018,7,7,0,26,0,0
2025-11-01,S05,P018,17,17,121,130,0,0
2025-11-02,S05,P018,11,11,0,119,0,0
2025-11-03,S05,P018,10,10,0,109,0,0
2025-11-04,S05,P018,7,7,0,102,0,0
2025-11-05,S05,P018,10,10,0,92,0,0
2025-11-06,S05,P018,6,6,0,86,0,0
2025-11-07,S05,P018,13,13,0,73,0,0
2025-11-08,S05,P018,11,11,0,62,0,0
2025-11-09,S05,P018,14,14,0,48,0,0
2025-11-10,S05,P018,9,9,0,39,0,0
2025-11-11,S05,P018,13,13,0,26,0,0
2025-11-12,S05,P018,20,20,0,6,0,0
2025-11-13,S05,P018,13,13,121,114,0,0
2025-11-14,S05,P018,12,12,0,102,0,0
2025-11-15,S05,P018,15,15,0,87,0,0
2025-11-16,S05,P018,12,12,0,75,0,0
2025-11-17,S05,P018,9,9,0,66,0,0
2025-11-18,S05,P018,9,9,0,57,0,0
2025-11-19,S05,P018,18,18,0,39,0,0
2025-11-20,S05,P018,16,16,0,23,0,0
2025-11-21,S05,P018,17,17,0,6,0,0
2025-11-22,S05,P018,21,6,0,0,1,0
2025-11-23,S05,P018,17,17,121,104,0,0
2025-11-24,S05,P018,13,13,0,91,0,0
2025-11-25,S05,P018,7,7,0,84,0,0
2025-11-26,S05,P018,6,6,0,78,0,0
2025-11-27,S05,P018,9,9,0,69,0,0
2025-11-28,S05,P018,14,14,0,55,0,0
2025-11-29,S05,P018,23,23,0,32,0,0
2025-11-30,S05,P018,12,12,0,20,0,0
2025-12-01,S05,P018,9,9,0,11,0,0
2025-12-02,S05,P018,20,11,0,0,1,1
2025-12-03,S05,P018,11,11,121,110,0,0
2025-12-04,S05,P018,11,11,0,99,0,0
2025-12-05,S05,P018,13,13,0,86,0,0
2025-12-06,S05,P018,12,12,0,74,0,0
2025-12-07,S05,P018,9,9,0,65,0,0
2025-12-08,S05,P018,12,12,0,53,0,0
2025-12-09,S05,P018,13,13,0,40,0,0
2025-12-10,S05,P018,8,8,0,32,0,0
2025-12-11,S05,P018,14,14,0,18,0,0
2025-12-12,S05,P018,7,7,0,11,0,0
2025-12-13,S05,P018,16,16,121,116,0,0
2025-12-14,S05,P018,12,12,0,104,0,0
2025-12-15,S05,P018,8,8,0,96,0,0
2025-12-16,S05,P018,7,7,0,89,0,0
2025-12-17,S05,P018,11,11,0,78,0,0
2025-12-18,S05,P018,7,7,0,71,0,0
2025-12-19,S05,P018,14,14,0,57,0,0
2025-12-20,S05,P018,11,11,0,46,0,0
2025-12-21,S05,P018,18,18,0,28,0,0
2025-12-22,S05,P018,6,6,0,22,0,0
2025-12-23,S05,P018,9,9,0,13,0,0
2025-12-24,S05,P018,6,6,121,128,0,0
2025-12-25,S05,P018,22,22,0,106,0,1
2025-12-26,S05,P018,11,11,0,95,0,0
2025-12-27,S05,P018,10,10,0,85,0,0
2025-12-28,S05,P018,12,12,0,73,0,0
2025-12-29,S05,P018,6,6,0,67,0,0
2025-12-30,S05,P018,17,17,0,50,0,0
2025-12-31,S05,P018,16,16,0,34,0,0
2025-01-01,S05,P019,1,1,0,123,0,0
2025-01-02,S05,P019,6,6,0,117,0,0
2025-01-03,S05,P019,8,8,0,109,0,0
2025-01-04,S05,P019,4,4,0,105,0,0
2025-01-05,S05,P019,2,2,0,103,0,0
2025-01-06,S05,P019,6,6,0,97,0,0
2025-01-07,S05,P019,7,7,0,90,0,0
2025-01-08,S05,P019,6,6,0,84,0,0
2025-01-09,S05,P019,5,5,0,79,0,0
2025-01-10,S05,P019,5,5,0,74,0,0
2025-01-11,S05,P019,5,5,0,69,0,0
2025-01-12,S05,P019,9,9,0,60,0,0
2025-01-13,S05,P019,5,5,0,55,0,0
2025-01-14,S05,P019,7,7,0,48,0,0
2025-01-15,S05,P019,6,6,0,42,0,0
2025-01-16,S05,P019,6,6,0,36,0,0
2025-01-17,S05,P019,10,10,0,26,0,0
2025-01-18,S05,P019,8,8,0,18,0,0
2025-01-19,S05,P019,8,8,83,93,0,1
2025-01-20,S05,P019,5,5,0,88,0,0
2025-01-21,S05,P019,5,5,0,83,0,0
2025-01-22,S05,P019,4,4,0,79,0,0
2025-01-23,S05,P019,6,6,0,73,0,0
2025-01-24,S05,P019,7,7,0,66,0,0
2025-01-25,S05,P019,14,14,0,52,0,0
2025-01-26,S05,P019,13,13,0,39,0,1
2025-01-27,S05,P019,6,6,0,33,0,0
2025-01-28,S05,P019,7,7,0,26,0,0
2025-01-29,S05,P019,11,11,83,98,0,0
2025-01-30,S05,P019,7,7,0,91,0,0
2025-01-31,S05,P019,4,4,0,87,0,0
2025-02-01,S05,P019,9,9,0,78,0,0
2025-02-02,S05,P019,5,5,0,73,0,0
2025-02-03,S05,P019,5,5,0,68,0,0
2025-02-04,S05,P019,3,3,0,65,0,0
2025-02-05,S05,P019,7,7,0,58,0,0
2025-02-06,S05,P019,9,9,0,49,0,0
2025-02-07,S05,P019,6,6,0,43,0,0
2025-02-08,S05,P019,9,9,0,34,0,0
2025-02-09,S05,P019,6,6,0,28,0,1
2025-02-10,S05,P019,6,6,83,105,0,0
2025-02-11,S05,P019,2,2,0,103,0,1
2025-02-12,S05,P019,8,8,0,95,0,1
2025-02-13,S05,P019,4,4,0,91,0,0
2025-02-14,S05,P019,11,11,0,80,0,0
2025-02-15,S05,P019,7,7,0,73,0,0
2025-02-16,S05,P019,11,11,0,62,0,1
2025-02-17,S05,P019,2,2,0,60,0,0
2025-02-18,S05,P019,7,7,0,53,0,0
2025-02-19,S05,P019,4,4,0,49,0,1
2025-02-20,S05,P019,7,7,0,42,0,0
2025-02-21,S05,P019,6,6,0,36,0,0
2025-02-22,S05,P019,4,4,0,32,0,0
2025-02-23,S05,P019,9,9,0,23,0,0
2025-02-24,S05,P019,3,3,83,103,0,0
2025-02-25,S05,P019,6,6,0,97,0,0
2025-02-26,S05,P019,7,7,0,90,0,0
2025-02-27,S05,P019,9,9,0,81,0,0
2025-02-28,S05,P019,9,9,0,72,0,0
2025-03-01,S05,P019,8,8,0,64,0,0
2025-03-02,S05,P019,8,8,0,56,0,0
2025-03-03,S05,P019,7,7,0,49,0,0
2025-03-04,S05,P019,9,9,0,40,0,1
2025-03-05,S05,P019,7,7,0,33,0,0
2025-03-06,S05,P019,7,7,0,26,0,0
2025-03-07,S05,P019,10,10,83,99,0,0
2025-03-08,S05,P019,8,8,0,91,0,0
2025-03-09,S05,P019,5,5,0,86,0,0
2025-03-10,S05,P019,4,4,0,82,0,0
2025-03-11,S05,P019,5,5,0,77,0,0
2025-03-12,S05,P019,2,2,0,75,0,0
2025-03-13,S05,P019,8,8,0,67,0,0
2025-03-14,S05,P019,6,6,0,61,0,0
2025-03-15,S05,P019,11,11,0,50,0,0
2025-03-16,S05,P019,5,5,0,45,0,0
2025-03-17,S05,P019,5,5,0,40,0,0
2025-03-18,S05,P019,7,7,0,33,0,0
2025-03-19,S05,P019,3,3,0,30,0,0
2025-03-20,S05,P019,5,5,83,108,0,0
2025-03-21,S05,P019,5,5,0,103,0,0
2025-03-22,S05,P019,14,14,0,89,0,1
2025-03-23,S05,P019,9,9,0,80,0,0
2025-03-24,S05,P019,5,5,0,75,0,0
2025-03-25,S05,P019,7,7,0,68,0,0
2025-03-26,S05,P019,10,10,0,58,0,0
2025-03-27,S05,P019,6,6,0,52,0,0
2025-03-28,S05,P019,11,11,0,41,0,0
2025-03-29,S05,P019,5,5,0,36,0,0
2025-03-30,S05,P019,6,6,0,30,0,0
2025-03-31,S05,P019,4,4,0,26,0,0
2025-04-01,S05,P019,4,4,83,105,0,0
2025-04-02,S05,P019,5,5,0,100,0,0
2025-04-03,S05,P019,7,7,0,93,0,0
2025-04-04,S05,P019,5,5,0,88,0,0
2025-04-05,S05,P019,5,5,0,83,0,0
2025-04-06,S05,P019,5,5,0,78,0,0
2025-04-07,S05,P019,2,2,0,76,0,0
2025-04-08,S05,P019,5,5,0,71,0,0
2025-04-09,S05,P019,4,4,0,67,0,0
2025-04-10,S05,P019,12,12,0,55,0,0
2025-04-11,S05,P019,5,5,0,50,0,0
2025-04-12,S05,P019,7,7,0,43,0,0
2025-04-13,S05,P019,7,7,0,36,0,0
2025-04-14,S05,P019,8,8,0,28,0,0
2025-04-15,S05,P019,3,3,0,25,0,0
2025-04-16,S05,P019,5,5,83,103,0,0
2025-04-17,S05,P019,3,3,0,100,0,0
2025-04-18,S05,P019,7,7,0,93,0,0
2025-04-19,S05,P019,6,6,0,87,0,0
2025-04-20,S05,P019,4,4,0,83,0,0
2025-04-21,S05,P019,5,5,0,78,0,0
2025-04-22,S05,P019,6,6,0,72,0,0
2025-04-23,S05,P019,14,14,0,58,0,1
2025-04-24,S05,P019,2,2,0,56,0,0
2025-04-25,S05,P019,8,8,0,48,0,1
2025-04-26,S05,P019,13,13,0,35,0,1
2025-04-27,S05,P019,6,6,0,29,0,0
2025-04-28,S05,P019,3,3,83,109,0,0
2025-04-29,S05,P019,2,2,0,107,0,0
2025-04-30,S05,P019,2,2,0,105,0,0
2025-05-01,S05,P019,3,3,0,102,0,0
2025-05-02,S05,P019,13,13,0,89,0,1
2025-05-03,S05,P019,4,4,0,85,0,0
2025-05-04,S05,P019,5,5,0,80,0,0
2025-05-05,S05,P019,7,7,0,73,0,1
2025-05-06,S05,P019,4,4,0,69,0,0
2025-05-07,S05,P019,10,10,0,59,0,0
2025-05-08,S05,P019,2,2,0,57,0,0
2025-05-09,S05,P019,3,3,0,54,0,0
2025-05-10,S05,P019,9,9,0,45,0,0
2025-05-11,S05,P019,12,12,0,33,0,0
2025-05-12,S05,P019,6,6,0,27,0,0
2025-05-13,S05,P019,3,3,83,107,0,0
2025-05-14,S05,P019,4,4,0,103,0,0
2025-05-15,S05,P019,5,5,0,98,0,0
2025-05-16,S05,P019,9,9,0,89,0,0
2025-05-17,S05,P019,10,10,0,79,0,0
2025-05-18,S05,P019,7,7,0,72,0,0
2025-05-19,S05,P019,8,8,0,64,0,0
2025-05-20,S05,P019,4,4,0,60,0,0
2025-05-21,S05,P019,7,7,0,53,0,0
2025-05-22,S05,P019,7,7,0,46,0,0
2025-05-23,S05,P019,10,10,0,36,0,1
2025-05-24,S05,P019,6,6,0,30,0,0
2025-05-25,S05,P019,8,8,0,22,0,0
2025-05-26,S05,P019,6,6,83,99,0,0
2025-05-27,S05,P019,3,3,0,96,0,0
2025-05-28,S05,P019,3,3,0,93,0,0
2025-05-29,S05,P019,5,5,0,88,0,0
2025-05-30,S05,P019,4,4,0,84,0,0
2025-05-31,S05,P019,4,4,0,80,0,0
2025-06-01,S05,P019,8,8,0,72,0,0
2025-06-02,S05,P019,5,5,0,67,0,0
2025-06-03,S05,P019,1,1,0,66,0,0
2025-06-04,S05,P019,6,6,0,60,0,0
2025-06-05,S05,P019,6,6,0,54,0,0
2025-06-06,S05,P019,9,9,0,45,0,0
2025-06-07,S05,P019,9,9,0,36,0,0
2025-06-08,S05,P019,4,4,0,32,0,0
2025-06-09,S05,P019,7,7,0,25,0,0
2025-06-10,S05,P019,7,7,83,101,0,0
2025-06-11,S05,P019,11,11,0,90,0,0
2025-06-12,S05,P019,10,10,0,80,0,0
2025-06-13,S05,P019,7,7,0,73,0,0
2025-06-14,S05,P019,14,14,0,59,0,0
2025-06-15,S05,P019,8,8,0,51,0,0
2025-06-16,S05,P019,6,6,0,45,0,0
2025-06-17,S05,P019,9,9,0,36,0,0
2025-06-18,S05,P019,3,3,0,33,0,0
2025-06-19,S05,P019,8,8,0,25,0,0
2025-06-20,S05,P019,9,9,83,99,0,0
2025-06-21,S05,P019,6,6,0,93,0,0
2025-06-22,S05,P019,9,9,0,84,0,0
2025-06-23,S05,P019,6,6,0,78,0,0
2025-06-24,S05,P019,6,6,0,72,0,0
2025-06-25,S05,P019,4,4,0,68,0,0
2025-06-26,S05,P019,10,10,0,58,0,0
2025-06-27,S05,P019,11,11,0,47,0,0
2025-06-28,S05,P019,10,10,0,37,0,0
2025-06-29,S05,P019,5,5,0,32,0,0
2025-06-30,S05,P019,7,7,0,25,0,0
2025-07-01,S05,P019,7,7,83,101,0,0
2025-07-02,S05,P019,2,2,0,99,0,0
2025-07-03,S05,P019,10,10,0,89,0,0
2025-07-04,S05,P019,14,14,0,75,0,0
2025-07-05,S05,P019,8,8,0,67,0,0
2025-07-06,S05,P019,7,7,0,60,0,0
2025-07-07,S05,P019,4,4,0,56,0,0
2025-07-08,S05,P019,4,4,0,52,0,0
2025-07-09,S05,P019,8,8,0,44,0,0
2025-07-10,S05,P019,7,7,0,37,0,0
2025-07-11,S05,P019,4,4,0,33,0,0
2025-07-12,S05,P019,13,13,0,20,0,0
2025-07-13,S05,P019,6,6,83,97,0,1
2025-07-14,S05,P019,4,4,0,93,0,0
2025-07-15,S05,P019,7,7,0,86,0,0
2025-07-16,S05,P019,10,10,0,76,0,0
2025-07-17,S05,P019,10,10,0,66,0,0
2025-07-18,S05,P019,10,10,0,56,0,0
2025-07-19,S05,P019,8,8,0,48,0,0
2025-07-20,S05,P019,5,5,0,43,0,0
2025-07-21,S05,P019,8,8,0,35,0,0
2025-07-22,S05,P019,9,9,0,26,0,0
2025-07-23,S05,P019,5,5,83,104,0,0
2025-07-24,S05,P019,6,6,0,98,0,0
2025-07-25,S05,P019,10,10,0,88,0,0
2025-07-26,S05,P019,10,10,0,78,0,0
2025-07-27,S05,P019,9,9,0,69,0,0
2025-07-28,S05,P019,12,12,0,57,0,0
2025-07-29,S05,P019,8,8,0,49,0,0
2025-07-30,S05,P019,5,5,0,44,0,0
2025-07-31,S05,P019,4,4,0,40,0,0
2025-08-01,S05,P019,5,5,0,35,0,0
2025-08-02,S05,P019,12,12,0,23,0,0
2025-08-03,S05,P019,16,16,83,90,0,0
2025-08-04,S05,P019,6,6,0,84,0,0
2025-08-05,S05,P019,5,5,0,79,0,0
2025-08-06,S05,P019,2,2,0,77,0,0
2025-08-07,S05,P019,9,9,0,68,0,0
2025-08-08,S05,P019,3,3,0,65,0,0
2025-08-09,S05,P019,6,6,0,59,0,0
2025-08-10,S05,P019,11,11,0,48,0,0
2025-08-11,S05,P019,3,3,0,45,0,0
2025-08-12,S05,P019,5,5,0,40,0,0
2025-08-13,S05,P019,5,5,0,35,0,0
2025-08-14,S05,P019,6,6,0,29,0,0
2025-08-15,S05,P019,6,6,83,106,0,0
2025-08-16,S05,P019,6,6,0,100,0,0
2025-08-17,S05,P019,5,5,0,95,0,0
2025-08-18,S05,P019,4,4,0,91,0,0
2025-08-19,S05,P019,6,6,0,85,0,0
2025-08-20,S05,P019,6,6,0,79,0,0
2025-08-21,S05,P019,11,11,0,68,0,0
2025-08-22,S05,P019,5,5,0,63,0,0
2025-08-23,S05,P019,4,4,0,59,0,0
2025-08-24,S05,P019,12,12,0,47,0,0
2025-08-25,S05,P019,3,3,0,44,0,0
2025-08-26,S05,P019,9,9,0,35,0,0
2025-08-27,S05,P019,5,5,0,30,0,0
2025-08-28,S05,P019,9,9,83,104,0,0
2025-08-29,S05,P019,7,7,0,97,0,0
2025-08-30,S05,P019,4,4,0,93,0,0
2025-08-31,S05,P019,7,7,0,86,0,0
2025-09-01,S05,P019,5,5,0,81,0,0
2025-09-02,S05,P019,3,3,0,78,0,0
2025-09-03,S05,P019,4,4,0,74,0,0
2025-09-04,S05,P019,4,4,0,70,0,0
2025-09-05,S05,P019,9,9,0,61,0,0
2025-09-06,S05,P019,7,7,0,54,0,0
2025-09-07,S05,P019,0,0,0,54,0,0
2025-09-08,S05,P019,7,7,0,47,0,0
2025-09-09,S05,P019,10,10,0,37,0,1
2025-09-10,S05,P019,7,7,0,30,0,0
2025-09-11,S05,P019,6,6,0,24,0,0
2025-09-12,S05,P019,4,4,83,103,0,0
2025-09-13,S05,P019,5,5,0,98,0,0
2025-09-14,S05,P019,7,7,0,91,0,0
2025-09-15,S05,P019,4,4,0,87,0,0
2025-09-16,S05,P019,6,6,0,81,0,0
2025-09-17,S05,P019,11,11,0,70,0,0
2025-09-18,S05,P019,6,6,0,64,0,0
2025-09-19,S05,P019,6,6,0,58,0,0
2025-09-20,S05,P019,9,9,0,49,0,0
2025-09-21,S05,P019,8,8,0,41,0,0
2025-09-22,S05,P019,2,2,0,39,0,0
2025-09-23,S05,P019,6,6,0,33,0,0
2025-09-24,S05,P019,5,5,0,28,0,0
2025-09-25,S05,P019,7,7,83,104,0,1
2025-09-26,S05,P019,3,3,0,101,0,0
2025-09-27,S05,P019,8,8,0,93,0,0
2025-09-28,S05,P019,6,6,0,87,0,0
2025-09-29,S05,P019,6,6,0,81,0,0
2025-09-30,S05,P019,5,5,0,76,0,0
2025-10-01,S05,P019,4,4,0,72,0,0
2025-10-02,S05,P019,7,7,0,65,0,0
2025-10-03,S05,P019,12,12,0,53,0,0
2025-10-04,S05,P019,11,11,0,42,0,0
2025-10-05,S05,P019,5,5,0,37,0,0
2025-10-06,S05,P019,8,8,0,29,0,0
2025-10-07,S05,P019,5,5,0,24,0,0
2025-10-08,S05,P019,2,2,83,105,0,0
2025-10-09,S05,P019,5,5,0,100,0,0
2025-10-10,S05,P019,6,6,0,94,0,0
2025-10-11,S05,P019,8,8,0,86,0,0
2025-10-12,S05,P019,6,6,0,80,0,0
2025-10-13,S05,P019,3,3,0,77,0,0
2025-10-14,S05,P019,3,3,0,74,0,0
2025-10-15,S05,P019,7,7,0,67,0,1
2025-10-16,S05,P019,6,6,0,61,0,0
2025-10-17,S05,P019,5,5,0,56,0,0
2025-10-18,S05,P019,11,11,0,45,0,0
2025-10-19,S05,P019,7,7,0,38,0,0
2025-10-20,S05,P019,2,2,0,36,0,0
2025-10-21,S05,P019,4,4,0,32,0,0
2025-10-22,S05,P019,8,8,0,24,0,0
2025-10-23,S05,P019,6,6,83,101,0,0
2025-10-24,S05,P019,5,5,0,96,0,0
2025-10-25,S05,P019,8,8,0,88,0,0
2025-10-26,S05,P019,7,7,0,81,0,0
2025-10-27,S05,P019,2,2,0,79,0,0
2025-10-28,S05,P019,2,2,0,77,0,0
2025-10-29,S05,P019,8,8,0,69,0,0
2025-10-30,S05,P019,3,3,0,66,0,0
2025-10-31,S05,P019,7,7,0,59,0,0
2025-11-01,S05,P019,14,14,0,45,0,0
2025-11-02,S05,P019,10,10,0,35,0,0
2025-11-03,S05,P019,4,4,0,31,0,0
2025-11-04,S05,P019,5,5,83,109,0,0
2025-11-05,S05,P019,6,6,0,103,0,0
2025-11-06,S05,P019,7,7,0,96,0,0
2025-11-07,S05,P019,13,13,0,83,0,1
2025-11-08,S05,P019,8,8,0,75,0,0
2025-11-09,S05,P019,6,6,0,69,0,0
2025-11-10,S05,P019,4,4,0,65,0,0
2025-11-11,S05,P019,5,5,0,60,0,0
2025-11-12,S05,P019,3,3,0,57,0,0
2025-11-13,S05,P019,5,5,0,52,0,0
2025-11-14,S05,P019,3,3,0,49,0,0
2025-11-15,S05,P019,7,7,0,42,0,0
2025-11-16,S05,P019,10,10,0,32,0,0
2025-11-17,S05,P019,6,6,0,26,0,0
2025-11-18,S05,P019,9,9,83,100,0,1
2025-11-19,S05,P019,8,8,0,92,0,0
2025-11-20,S05,P019,5,5,0,87,0,0
2025-11-21,S05,P019,8,8,0,79,0,0
2025-11-22,S05,P019,7,7,0,72,0,0
2025-11-23,S05,P019,13,13,0,59,0,1
2025-11-24,S05,P019,10,10,0,49,0,0
2025-11-25,S05,P019,9,9,0,40,0,0
2025-11-26,S05,P019,8,8,0,32,0,0
2025-11-27,S05,P019,6,6,0,26,0,0
2025-11-28,S05,P019,11,11,83,98,0,0
2025-11-29,S05,P019,10,10,0,88,0,0
2025-11-30,S05,P019,11,11,0,77,0,0
2025-12-01,S05,P019,8,8,0,69,0,0
2025-12-02,S05,P019,8,8,0,61,0,0
2025-12-03,S05,P019,10,10,0,51,0,0
2025-12-04,S05,P019,3,3,0,48,0,0
2025-12-05,S05,P019,16,16,0,32,0,1
2025-12-06,S05,P019,9,9,0,23,0,0
2025-12-07,S05,P019,15,15,83,91,0,0
2025-12-08,S05,P019,3,3,0,88,0,0
2025-12-09,S05,P019,6,6,0,82,0,0
2025-12-10,S05,P019,4,4,0,78,0,0
2025-12-11,S05,P019,8,8,0,70,0,0
2025-12-12,S05,P019,11,11,0,59,0,0
2025-12-13,S05,P019,10,10,0,49,0,0
2025-12-14,S05,P019,7,7,0,42,0,0
2025-12-15,S05,P019,6,6,0,36,0,0
2025-12-16,S05,P019,6,6,0,30,0,0
2025-12-17,S05,P019,3,3,0,27,0,0
2025-12-18,S05,P019,7,7,83,103,0,0
2025-12-19,S05,P019,14,14,0,89,0,0
2025-12-20,S05,P019,12,12,0,77,0,0
2025-12-21,S05,P019,7,7,0,70,0,0
2025-12-22,S05,P019,7,7,0,63,0,0
2025-12-23,S05,P019,9,9,0,54,0,0
2025-12-24,S05,P019,8,8,0,46,0,0
2025-12-25,S05,P019,9,9,0,37,0,0
2025-12-26,S05,P019,7,7,0,30,0,0
2025-12-27,S05,P019,6,6,0,24,0,0
2025-12-28,S05,P019,10,10,83,97,0,0
2025-12-29,S05,P019,17,17,0,80,0,0
2025-12-30,S05,P019,4,4,0,76,0,0
2025-12-31,S05,P019,8,8,0,68,0,0
2025-01-01,S05,P020,3,3,0,114,0,0
2025-01-02,S05,P020,3,3,0,111,0,0
2025-01-03,S05,P020,6,6,0,105,0,0
2025-01-04,S05,P020,6,6,0,99,0,0
2025-01-05,S05,P020,4,4,0,95,0,0
2025-01-06,S05,P020,8,8,0,87,0,0
2025-01-07,S05,P020,3,3,0,84,0,0
2025-01-08,S05,P020,6,6,0,78,0,0
2025-01-09,S05,P020,2,2,0,76,0,0
2025-01-10,S05,P020,10,10,0,66,0,0
2025-01-11,S05,P020,8,8,0,58,0,0
2025-01-12,S05,P020,8,8,0,50,0,0
2025-01-13,S05,P020,7,7,0,43,0,0
2025-01-14,S05,P020,4,4,0,39,0,0
2025-01-15,S05,P020,7,7,0,32,0,0
2025-01-16,S05,P020,3,3,0,29,0,0
2025-01-17,S05,P020,8,8,0,21,0,0
2025-01-18,S05,P020,5,5,0,16,0,0
2025-01-19,S05,P020,7,7,78,87,0,0
2025-01-20,S05,P020,5,5,0,82,0,0
2025-01-21,S05,P020,4,4,0,78,0,0
2025-01-22,S05,P020,8,8,0,70,0,0
2025-01-23,S05,P020,5,5,0,65,0,0
2025-01-24,S05,P020,12,12,0,53,0,1
2025-01-25,S05,P020,9,9,0,44,0,0
2025-01-26,S05,P020,7,7,0,37,0,0
2025-01-27,S05,P020,5,5,0,32,0,0
2025-01-28,S05,P020,7,7,0,25,0,0
2025-01-29,S05,P020,4,4,0,21,0,0
2025-01-30,S05,P020,7,7,0,14,0,0
2025-01-31,S05,P020,8,8,78,84,0,0
2025-02-01,S05,P020,7,7,0,77,0,0
2025-02-02,S05,P020,8,8,0,69,0,0
2025-02-03,S05,P020,3,3,0,66,0,0
2025-02-04,S05,P020,7,7,0,59,0,1
2025-02-05,S05,P020,8,8,0,51,0,0
2025-02-06,S05,P020,3,3,0,48,0,0
2025-02-07,S05,P020,6,6,0,42,0,0
2025-02-08,S05,P020,5,5,0,37,0,0
2025-02-09,S05,P020,12,12,0,25,0,1
2025-02-10,S05,P020,6,6,0,19,0,0
2025-02-11,S05,P020,1,1,0,18,0,0
2025-02-12,S05,P020,3,3,0,15,0,0
2025-02-13,S05,P020,8,8,78,85,0,0
2025-02-14,S05,P020,5,5,0,80,0,0
2025-02-15,S05,P020,3,3,0,77,0,0
2025-02-16,S05,P020,6,6,0,71,0,0
2025-02-17,S05,P020,1,1,0,70,0,0
2025-02-18,S05,P020,6,6,0,64,0,0
2025-02-19,S05,P020,3,3,0,61,0,0
2025-02-20,S05,P020,4,4,0,57,0,0
2025-02-21,S05,P020,10,10,0,47,0,0
2025-02-22,S05,P020,6,6,0,41,0,0
2025-02-23,S05,P020,8,8,0,33,0,0
2025-02-24,S05,P020,4,4,0,29,0,0
2025-02-25,S05,P020,4,4,0,25,0,0
2025-02-26,S05,P020,14,14,0,11,0,1
2025-02-27,S05,P020,3,3,78,86,0,0
2025-02-28,S05,P020,5,5,0,81,0,0
2025-03-01,S05,P020,4,4,0,77,0,0
2025-03-02,S05,P020,5,5,0,72,0,0
2025-03-03,S05,P020,5,5,0,67,0,0
2025-03-04,S05,P020,7,7,0,60,0,0
2025-03-05,S05,P020,5,5,0,55,0,0
2025-03-06,S05,P020,2,2,0,53,0,0
2025-03-07,S05,P020,10,10,0,43,0,0
2025-03-08,S05,P020,8,8,0,35,0,0
2025-03-09,S05,P020,4,4,0,31,0,0
2025-03-10,S05,P020,7,7,0,24,0,0
2025-03-11,S05,P020,0,0,0,24,0,0
2025-03-12,S05,P020,4,4,0,20,0,0
2025-03-13,S05,P020,9,9,78,89,0,0
2025-03-14,S05,P020,6,6,0,83,0,0
2025-03-15,S05,P020,7,7,0,76,0,0
2025-03-16,S05,P020,3,3,0,73,0,0
2025-03-17,S05,P020,8,8,0,65,0,0
2025-03-18,S05,P020,5,5,0,60,0,0
2025-03-19,S05,P020,4,4,0,56,0,0
2025-03-20,S05,P020,4,4,0,52,0,0
2025-03-21,S05,P020,6,6,0,46,0,0
2025-03-22,S05,P020,9,9,0,37,0,0
2025-03-23,S05,P020,5,5,0,32,0,0
2025-03-24,S05,P020,5,5,0,27,0,0
2025-03-25,S05,P020,10,10,0,17,0,1
2025-03-26,S05,P020,6,6,0,11,0,0
2025-03-27,S05,P020,1,1,78,88,0,0
2025-03-28,S05,P020,6,6,0,82,0,0
2025-03-29,S05,P020,6,6,0,76,0,0
2025-03-30,S05,P020,5,5,0,71,0,0
2025-03-31,S05,P020,1,1,0,70,0,0
2025-04-01,S05,P020,5,5,0,65,0,0
2025-04-02,S05,P020,6,6,0,59,0,0
2025-04-03,S05,P020,2,2,0,57,0,0
2025-04-04,S05,P020,7,7,0,50,0,0
2025-04-05,S05,P020,11,11,0,39,0,0
2025-04-06,S05,P020,5,5,0,34,0,0
2025-04-07,S05,P020,5,5,0,29,0,0
2025-04-08,S05,P020,4,4,0,25,0,0
2025-04-09,S05,P020,4,4,0,21,0,0
2025-04-10,S05,P020,4,4,0,17,0,0
2025-04-11,S05,P020,6,6,78,89,0,0
2025-04-12,S05,P020,7,7,0,82,0,0
2025-04-13,S05,P020,8,8,0,74,0,0
2025-04-14,S05,P020,4,4,0,70,0,0
2025-04-15,S05,P020,4,4,0,66,0,0
2025-04-16,S05,P020,6,6,0,60,0,0
2025-04-17,S05,P020,2,2,0,58,0,0
2025-04-18,S05,P020,7,7,0,51,0,0
2025-04-19,S05,P020,5,5,0,46,0,0
2025-04-20,S05,P020,7,7,0,39,0,0
2025-04-21,S05,P020,8,8,0,31,0,0
2025-04-22,S05,P020,5,5,0,26,0,0
2025-04-23,S05,P020,1,1,0,25,0,0
2025-04-24,S05,P020,4,4,0,21,0,0
2025-04-25,S05,P020,9,9,78,90,0,0
